2025-12-19 02:34:18,049 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:18,150 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:18,251 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:18,354 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:18,455 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:18,557 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:18,659 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:18,766 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:18,867 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:18,968 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:19,069 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:19,173 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:19,274 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:19,375 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:19,476 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:19,551 - EyeRemoteControl - DEBUG - Command detected: pause
2025-12-19 02:34:19,577 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:19,678 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:19,779 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:19,880 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:19,981 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:20,082 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:20,183 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:20,284 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:20,385 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:20,486 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:20,587 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:20,688 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:20,789 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:20,891 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:20,992 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:21,093 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:21,194 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:21,298 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:21,408 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:21,510 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:21,612 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:21,713 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:21,814 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:21,918 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:22,019 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:22,122 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:22,223 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:22,326 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:22,428 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:22,528 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:22,629 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:22,730 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:22,832 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:22,939 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:23,045 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:23,148 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
